t_sec,container,cpu_rate_core,cpu_pct_1core,mem_working_set_bytes,mem_mb
2.002,cvat_cvat_opa.1.4tvdysbf6zvyivna9blawfqnu,0.12589,12.589,39452672,37.625
2.002,cvat_cvat_worker_analytics_reports.1.qbo8vz7x9jmykaelxtkd3y0k0,1.601429,160.143,93102080,88.789
2.002,cvat_cvat_worker_export.1.3ylil8nnrc1edhzhfbeewy3j2,2.099368,209.937,153550848,146.438
2.002,cvat_cvat_worker_import.1.n3phjhsd1m8f9g45k9btzjkqi,0.977261,97.726,171139072,163.211
2.002,cvat_cvat_worker_annotation.1.salnqxc8i1uoe7xa2rzny8agl,1.625645,162.565,95645696,91.215
2.002,cvat_cvat_vector.1.ht4ehjwokc87mz85unk88c03p,0.000089,0.009,14434304,13.766
2.002,indexapi_indexapi.1.py46i5rtphskwf3mfko1hhftg,0.000927,0.093,154005504,146.871
2.002,mongox_mongox1.1.m64nknge82snuf6g5a97xe2xn,0.013148,1.315,262426624,250.27
2.002,muyalui_muyalui.1.7cg4hmbpbon6l1xkvsc1t76s5,0,0,24465408,23.332
2.002,oncaapi_oncaapi.1.obqjfcted7ght8hfzelx1uolz,0.004,0.4,50941952,48.582
2.002,oncaapi_dev_oncaapi.1.1imkzr5czyqby5ahdgnqqlm2n,0.0039,0.39,51449856,49.066
2.002,portainer_agent.hyjb1u69bhrkh5r1bhz84tg07.1i1mehn7833qfoj5eksingtme,0.000692,0.069,21377024,20.387
2.002,cvat_cvat.1.0ug565z11b1mzfltjf420pe80,0.005467,0.547,612392960,584.023
2.002,cvat_cvat_ui.1.p7j0ksv4bq82yvd2rhgzdqfrs,0,0,18669568,17.805
2.002,cvat_cvat_proxy.1.bzyiuzi95vs5841iankzjekzy,0,0,3223552,3.074
2.002,parsl,5.624039,562.404,98795520,94.219
2.002,makeflow,0.000027,0.003,475136,0.453
2.002,mongo,0.00465,0.465,171933696,163.969
2.002,nextflowtest,0.000026,0.003,479232,0.457
2.002,cvat_cvat_clickhouse.1.d6dmwq1atllo8lp0xw4zeb1qo,0.041783,4.178,1581252608,1508
4.003,/,9.483982,948.398,17234079744,16435.699
4.003,/init.scope,0.012404,1.24,253026304,241.305
4.003,/system.slice,17.589323,1758.932,22170841088,21143.762
4.003,/system.slice/ModemManager.service,0.001238,0.124,31698944,30.23
4.003,/system.slice/containerd.service,0.036459,3.646,258572288,246.594
4.003,/system.slice/cron.service,0,0,1142784,1.09
4.003,/system.slice/dbus.service,0.004803,0.48,4726784,4.508
4.003,/system.slice/dev-disk-by\x2duuid-23af450e\x2da4df\x2d41c1\x2d8f9d\x2d0e2f8fd0cdc3.swap,0,0,118784,0.113
4.003,cadvisor,0.268463,26.846,131833856,125.727
4.003,/system.slice/docker.service,0.056293,5.629,5225545728,4983.469
4.003,/system.slice/docker.socket,0,0,0,0
4.003,/system.slice/fail2ban.service,0.000377,0.038,15802368,15.07
4.003,/system.slice/irqbalance.service,0,0,1249280,1.191
4.003,/system.slice/mictlanx-rm.service,0.005619,0.562,229523456,218.891
4.003,/system.slice/multipathd.service,0.000068,0.007,23310336,22.23
4.003,/system.slice/networkd-dispatcher.service,0.020374,2.037,24752128,23.605
4.003,/system.slice/nginx.service,0,0,25698304,24.508
4.003,/system.slice/packagekit.service,0.000717,0.072,5181440,4.941
4.003,/system.slice/polkit.service,0.000321,0.032,2420736,2.309
4.003,/system.slice/rsyslog.service,0.002089,0.209,57696256,55.023
4.003,/system.slice/snapd.service,0.003249,0.325,24154112,23.035
4.003,/system.slice/snapd.socket,0,0,0,0
4.003,/system.slice/ssh.service,0,0,11730944,11.188
4.003,/system.slice/system-getty.slice,0,0,503808,0.48
4.003,/system.slice/system-getty.slice/getty@tty1.service,0,0,417792,0.398
4.003,/system.slice/system-modprobe.slice,0,0,569344,0.543
4.003,/system.slice/system-systemd\x2dfsck.slice,0,0,1277952,1.219
4.003,/system.slice/systemd-journald.service,0.004966,0.497,1333096448,1271.34
4.003,/system.slice/systemd-logind.service,0,0,1720320,1.641
4.003,/system.slice/systemd-networkd.service,0.003215,0.322,496287744,473.297
4.003,/system.slice/systemd-resolved.service,0.030685,3.068,9609216,9.164
4.003,/system.slice/systemd-timesyncd.service,0.000138,0.014,1454080,1.387
4.003,/system.slice/systemd-udevd.service,0.023515,2.352,237477888,226.477
4.003,/system.slice/udisks2.service,0,0,4435968,4.23
4.003,/system.slice/unattended-upgrades.service,0,0,10801152,10.301
4.003,/system.slice/upower.service,0,0,1736704,1.656
4.003,/system.slice/wazuh-agent.service,0.000716,0.072,43610112,41.59
4.003,/user.slice,0.124233,12.423,456232960,435.098
4.003,/user.slice/user-1002.slice,0.11428,11.428,201490432,192.156
4.003,/user.slice/user-1002.slice/session-130.scope,0.066253,6.625,125018112,119.227
4.003,/user.slice/user-1002.slice/session-139.scope,0.001318,0.132,24199168,23.078
4.003,/user.slice/user-1002.slice/session-140.scope,0,0,4059136,3.871
4.003,/user.slice/user-1002.slice/session-142.scope,0.047176,4.718,16924672,16.141
4.003,/user.slice/user-1002.slice/user@1002.service,0.009486,0.949,17469440,16.66
4.003,/user.slice/user-1002.slice/user@1002.service/app.slice,0,0,90112,0.086
4.003,/user.slice/user-1002.slice/user@1002.service/app.slice/dbus.socket,0,0,4096,0.004
4.003,/user.slice/user-1002.slice/user@1002.service/init.scope,0,0,12443648,11.867
4.003,mictlanx-peer-0.1.oaq1sn6le17cvfl7l9hdzwsoe,0.000763,0.076,223653888,213.293
4.003,cvat_cvat_redis_ondisk.1.k95r9hebnn30nq16yqwpz3w0e,0.00061,0.061,23953408,22.844
4.003,cvat_cvat_utils.1.r9axn06gy1gehinlbr5gh8vay,1.312264,131.226,163438592,155.867
4.003,cvat_cvat_redis_inmem.1.chgn9wq9tkhqbazqs4tw3dzly,0.002588,0.259,4743168,4.523
4.003,cvat_cvat_db.1.rscd0iys3k5al5upu8etcer7u,0,0,37642240,35.898
4.003,cvat_cvat_opa.1.4tvdysbf6zvyivna9blawfqnu,0,0,39452672,37.625
4.003,cvat_cvat_worker_analytics_reports.1.qbo8vz7x9jmykaelxtkd3y0k0,1.581701,158.17,181317632,172.918
4.003,cvat_cvat_worker_import.1.n3phjhsd1m8f9g45k9btzjkqi,2.154896,215.49,108257280,103.242
4.003,cvat_cvat_worker_annotation.1.salnqxc8i1uoe7xa2rzny8agl,1.950399,195.04,196931584,187.809
4.003,cvat_cvat_vector.1.ht4ehjwokc87mz85unk88c03p,0.000204,0.02,14434304,13.766
4.003,indexapi_indexapi.1.py46i5rtphskwf3mfko1hhftg,0.002079,0.208,154005504,146.871
4.003,mongox_mongox1.1.m64nknge82snuf6g5a97xe2xn,0.019927,1.993,262434816,250.277
4.003,muyalui_muyalui.1.7cg4hmbpbon6l1xkvsc1t76s5,0,0,24465408,23.332
4.003,oncaapi_oncaapi.1.obqjfcted7ght8hfzelx1uolz,0.002,0.2,50941952,48.582
4.003,oncaapi_dev_oncaapi.1.1imkzr5czyqby5ahdgnqqlm2n,0.003573,0.357,51445760,49.062
4.003,portainer_agent.hyjb1u69bhrkh5r1bhz84tg07.1i1mehn7833qfoj5eksingtme,0.002317,0.232,21377024,20.387
4.003,cvat_cvat.1.0ug565z11b1mzfltjf420pe80,0.002763,0.276,612388864,584.02
4.003,cvat_cvat_ui.1.p7j0ksv4bq82yvd2rhgzdqfrs,0,0,18669568,17.805
4.003,cvat_cvat_proxy.1.bzyiuzi95vs5841iankzjekzy,0,0,3223552,3.074
4.003,parsl,3.912446,391.245,159313920,151.934
4.003,makeflow,0.000035,0.004,475136,0.453
4.003,mongo,0.001619,0.162,171933696,163.969
4.003,nextflowtest,0.000046,0.005,479232,0.457
4.003,cvat_cvat_clickhouse.1.d6dmwq1atllo8lp0xw4zeb1qo,0.022369,2.237,1494188032,1424.969
6.005,/,14.775193,1477.519,16914554880,16130.977
6.005,/init.scope,0.015595,1.559,252964864,241.246
6.005,/system.slice,21.773996,2177.4,21333102592,20344.832
6.005,/system.slice/ModemManager.service,0.002655,0.265,31694848,30.227
6.005,/system.slice/containerd.service,0.075834,7.583,245002240,233.652
6.005,/system.slice/cron.service,0,0,1142784,1.09
6.005,/system.slice/dbus.service,0.005438,0.544,4857856,4.633
6.005,/system.slice/dev-disk-by\x2duuid-23af450e\x2da4df\x2d41c1\x2d8f9d\x2d0e2f8fd0cdc3.swap,0,0,118784,0.113
6.005,cadvisor,0.207331,20.733,132730880,126.582
6.005,/system.slice/docker.service,0.170073,17.007,5224927232,4982.879
6.005,/system.slice/docker.socket,0,0,0,0
6.005,/system.slice/fail2ban.service,0.00025,0.025,15802368,15.07
6.005,/system.slice/irqbalance.service,0.000445,0.045,1245184,1.188
6.005,/system.slice/mictlanx-rm.service,0.002956,0.296,229523456,218.891
6.005,/system.slice/multipathd.service,0.001228,0.123,23310336,22.23
6.005,/system.slice/networkd-dispatcher.service,0.025212,2.521,24743936,23.598
6.005,/system.slice/nginx.service,0,0,25698304,24.508
6.005,/system.slice/packagekit.service,0.00013,0.013,5181440,4.941
6.005,/system.slice/polkit.service,0.002449,0.245,2420736,2.309
6.005,/system.slice/rsyslog.service,0.001402,0.14,57565184,54.898
6.005,/system.slice/snapd.service,0.004752,0.475,24154112,23.035
6.005,/system.slice/snapd.socket,0,0,0,0
6.005,/system.slice/ssh.service,0,0,11730944,11.188
6.005,/system.slice/system-getty.slice,0,0,503808,0.48
6.005,/system.slice/system-getty.slice/getty@tty1.service,0,0,417792,0.398
6.005,/system.slice/system-modprobe.slice,0,0,569344,0.543
6.005,/system.slice/system-systemd\x2dfsck.slice,0,0,1277952,1.219
6.005,/system.slice/systemd-journald.service,0.003933,0.393,1333211136,1271.449
6.005,/system.slice/systemd-logind.service,0.002118,0.212,1720320,1.641
6.005,/system.slice/systemd-networkd.service,0.007925,0.793,496267264,473.277
6.005,/system.slice/systemd-resolved.service,0.062367,6.237,9609216,9.164
6.005,/system.slice/systemd-timesyncd.service,0.002694,0.269,1454080,1.387
6.005,/system.slice/systemd-udevd.service,0.036155,3.615,237416448,226.418
6.005,/system.slice/udisks2.service,0.022129,2.213,4435968,4.23
6.005,/system.slice/unattended-upgrades.service,0,0,10801152,10.301
6.005,/system.slice/upower.service,0,0,1736704,1.656
6.005,/system.slice/wazuh-agent.service,0.000541,0.054,43606016,41.586
6.005,/user.slice,0.104773,10.477,461307904,439.938
6.005,/user.slice/user-1002.slice,0.162807,16.281,206553088,196.984
6.005,/user.slice/user-1002.slice/session-130.scope,0.048232,4.823,131334144,125.25
6.005,/user.slice/user-1002.slice/session-139.scope,0.000956,0.096,24199168,23.078
6.005,/user.slice/user-1002.slice/session-140.scope,0.000113,0.011,4059136,3.871
6.005,/user.slice/user-1002.slice/session-142.scope,0.041312,4.131,16281600,15.527
6.005,/user.slice/user-1002.slice/user@1002.service,0.014522,1.452,17461248,16.652
6.005,/user.slice/user-1002.slice/user@1002.service/app.slice,0,0,90112,0.086
6.005,/user.slice/user-1002.slice/user@1002.service/app.slice/dbus.socket,0,0,4096,0.004
6.005,/user.slice/user-1002.slice/user@1002.service/init.scope,0.035192,3.519,12447744,11.871
6.005,mictlanx-peer-0.1.oaq1sn6le17cvfl7l9hdzwsoe,0.001455,0.145,223653888,213.293
6.005,cvat_cvat_redis_ondisk.1.k95r9hebnn30nq16yqwpz3w0e,0.000748,0.075,23953408,22.844
6.005,cvat_cvat_utils.1.r9axn06gy1gehinlbr5gh8vay,2.046916,204.692,88092672,84.012
6.005,cvat_cvat_redis_inmem.1.chgn9wq9tkhqbazqs4tw3dzly,0.002423,0.242,4747264,4.527
6.005,cvat_cvat_db.1.rscd0iys3k5al5upu8etcer7u,0.021837,2.184,37642240,35.898
6.005,cvat_cvat_opa.1.4tvdysbf6zvyivna9blawfqnu,0.000049,0.005,39452672,37.625
6.005,cvat_cvat_worker_import.1.n3phjhsd1m8f9g45k9btzjkqi,1.462502,146.25,175403008,167.277
6.005,cvat_cvat_worker_annotation.1.salnqxc8i1uoe7xa2rzny8agl,1.188182,118.818,70057984,66.812
6.005,cvat_cvat_vector.1.ht4ehjwokc87mz85unk88c03p,0.000031,0.003,14434304,13.766
6.005,indexapi_indexapi.1.py46i5rtphskwf3mfko1hhftg,0.002064,0.206,154005504,146.871
6.005,mongox_mongox1.1.m64nknge82snuf6g5a97xe2xn,0.014907,1.491,262422528,250.266
6.005,muyalui_muyalui.1.7cg4hmbpbon6l1xkvsc1t76s5,0,0,24465408,23.332
6.005,oncaapi_oncaapi.1.obqjfcted7ght8hfzelx1uolz,0.003521,0.352,50941952,48.582
6.005,oncaapi_dev_oncaapi.1.1imkzr5czyqby5ahdgnqqlm2n,0.001983,0.198,51445760,49.062
6.005,portainer_agent.hyjb1u69bhrkh5r1bhz84tg07.1i1mehn7833qfoj5eksingtme,0.000721,0.072,21377024,20.387
6.005,cvat_cvat.1.0ug565z11b1mzfltjf420pe80,0.003436,0.344,612388864,584.02
6.005,cvat_cvat_ui.1.p7j0ksv4bq82yvd2rhgzdqfrs,0,0,18669568,17.805
6.005,cvat_cvat_proxy.1.bzyiuzi95vs5841iankzjekzy,0,0,3223552,3.074
6.005,parsl,4.071611,407.161,85479424,81.52
6.005,makeflow,0.000034,0.003,475136,0.453
6.005,mongo,0.004719,0.472,171933696,163.969
6.005,nextflowtest,0.000042,0.004,479232,0.457
6.005,cvat_cvat_clickhouse.1.d6dmwq1atllo8lp0xw4zeb1qo,0.037869,3.787,1489145856,1420.16
8.007,/,9.217661,921.766,16878125056,16096.234
8.007,/init.scope,0.034367,3.437,252751872,241.043
8.007,/system.slice,12.470883,1247.088,21283201024,20297.242
8.007,/system.slice/ModemManager.service,0.000873,0.087,31690752,30.223
8.007,/system.slice/containerd.service,0.025695,2.569,240508928,229.367
8.007,/system.slice/cron.service,0,0,1142784,1.09
8.007,/system.slice/dbus.service,0.00705,0.705,4726784,4.508
8.007,/system.slice/dev-disk-by\x2duuid-23af450e\x2da4df\x2d41c1\x2d8f9d\x2d0e2f8fd0cdc3.swap,0,0,118784,0.113
8.007,cadvisor,0.188441,18.844,123723776,117.992
8.007,/system.slice/docker.service,0.065234,6.523,5224767488,4982.727
8.007,/system.slice/docker.socket,0,0,0,0
8.007,/system.slice/fail2ban.service,0.000262,0.026,15802368,15.07
8.007,/system.slice/irqbalance.service,0,0,1245184,1.188
8.007,/system.slice/mictlanx-rm.service,0.005182,0.518,229523456,218.891
8.007,/system.slice/multipathd.service,0.000118,0.012,23310336,22.23
8.007,/system.slice/networkd-dispatcher.service,0.01964,1.964,24743936,23.598
8.007,/system.slice/nginx.service,0,0,25698304,24.508
8.007,/system.slice/packagekit.service,0.001292,0.129,5181440,4.941
8.007,/system.slice/polkit.service,0.000996,0.1,2420736,2.309
8.007,/system.slice/rsyslog.service,0.000838,0.084,57565184,54.898
8.007,/system.slice/snapd.service,0.002752,0.275,24289280,23.164
8.007,/system.slice/snapd.socket,0,0,0,0
8.007,/system.slice/ssh.service,0,0,11730944,11.188
8.007,/system.slice/system-getty.slice,0,0,503808,0.48
8.007,/system.slice/system-getty.slice/getty@tty1.service,0,0,417792,0.398
8.007,/system.slice/system-modprobe.slice,0,0,569344,0.543
8.007,/system.slice/system-systemd\x2dfsck.slice,0,0,1277952,1.219
8.007,/system.slice/systemd-journald.service,0.002957,0.296,1333088256,1271.332
8.007,/system.slice/systemd-logind.service,0.000591,0.059,1720320,1.641
8.007,/system.slice/systemd-networkd.service,0.000672,0.067,496398336,473.402
8.007,/system.slice/systemd-resolved.service,0.012269,1.227,9613312,9.168
8.007,/system.slice/systemd-timesyncd.service,0.00048,0.048,1449984,1.383
8.007,/system.slice/systemd-udevd.service,0.035304,3.53,237346816,226.352
8.007,/system.slice/udisks2.service,0.001394,0.139,4440064,4.234
8.007,/system.slice/unattended-upgrades.service,0,0,10801152,10.301
8.007,/system.slice/upower.service,0,0,1736704,1.656
8.007,/system.slice/wazuh-agent.service,0.000318,0.032,43601920,41.582
8.007,/user.slice,0.148055,14.805,467980288,446.301
8.007,/user.slice/user-1002.slice,0.099672,9.967,213524480,203.633
8.007,/user.slice/user-1002.slice/session-130.scope,0.047848,4.785,137879552,131.492
8.007,/user.slice/user-1002.slice/session-139.scope,0.002053,0.205,24199168,23.078
8.007,/user.slice/user-1002.slice/session-140.scope,0,0,4059136,3.871
8.007,/user.slice/user-1002.slice/session-142.scope,0.036354,3.635,15572992,14.852
8.007,/user.slice/user-1002.slice/user@1002.service,0.026296,2.63,17465344,16.656
8.007,/user.slice/user-1002.slice/user@1002.service/app.slice,0,0,90112,0.086
8.007,/user.slice/user-1002.slice/user@1002.service/app.slice/dbus.socket,0,0,4096,0.004
8.007,/user.slice/user-1002.slice/user@1002.service/init.scope,0.01511,1.511,12447744,11.871
8.007,mictlanx-peer-0.1.oaq1sn6le17cvfl7l9hdzwsoe,0.000434,0.043,223653888,213.293
8.007,cvat_cvat_redis_ondisk.1.k95r9hebnn30nq16yqwpz3w0e,0.000548,0.055,23953408,22.844
8.007,cvat_cvat_utils.1.r9axn06gy1gehinlbr5gh8vay,2.161334,216.133,189136896,180.375
8.007,cvat_cvat_redis_inmem.1.chgn9wq9tkhqbazqs4tw3dzly,0.001872,0.187,4747264,4.527
8.007,cvat_cvat_db.1.rscd0iys3k5al5upu8etcer7u,0.000013,0.001,37642240,35.898
8.007,cvat_cvat_opa.1.4tvdysbf6zvyivna9blawfqnu,0,0,39452672,37.625
8.007,cvat_cvat_vector.1.ht4ehjwokc87mz85unk88c03p,0.000271,0.027,14434304,13.766
8.007,indexapi_indexapi.1.py46i5rtphskwf3mfko1hhftg,0.002824,0.282,154005504,146.871
8.007,mongox_mongox1.1.m64nknge82snuf6g5a97xe2xn,0.014771,1.477,262422528,250.266
8.007,muyalui_muyalui.1.7cg4hmbpbon6l1xkvsc1t76s5,0,0,24465408,23.332
8.007,oncaapi_oncaapi.1.obqjfcted7ght8hfzelx1uolz,0.001355,0.135,50941952,48.582
8.007,oncaapi_dev_oncaapi.1.1imkzr5czyqby5ahdgnqqlm2n,0.00149,0.149,51445760,49.062
8.007,portainer_agent.hyjb1u69bhrkh5r1bhz84tg07.1i1mehn7833qfoj5eksingtme,0.002568,0.257,21385216,20.395
8.007,cvat_cvat.1.0ug565z11b1mzfltjf420pe80,0.004989,0.499,612392960,584.023
8.007,cvat_cvat_ui.1.p7j0ksv4bq82yvd2rhgzdqfrs,0,0,18669568,17.805
8.007,cvat_cvat_proxy.1.bzyiuzi95vs5841iankzjekzy,0,0,3223552,3.074
8.007,parsl,6.645113,664.511,127909888,121.984
8.007,makeflow,0.000051,0.005,475136,0.453
8.007,mongo,0.006904,0.69,171937792,163.973
8.007,nextflowtest,0.000012,0.001,479232,0.457
8.007,cvat_cvat_clickhouse.1.d6dmwq1atllo8lp0xw4zeb1qo,0.007257,0.726,1489207296,1420.219
10.007,/,14.482708,1448.271,16571592704,15803.902
10.007,/init.scope,0.028586,2.859,252719104,241.012
10.007,/system.slice,9.343741,934.374,20905115648,19936.672
10.007,/system.slice/ModemManager.service,0.002505,0.251,31694848,30.227
10.007,/system.slice/containerd.service,0.101791,10.179,258912256,246.918
10.007,/system.slice/cron.service,0,0,1142784,1.09
10.007,/system.slice/dbus.service,0.009846,0.985,4726784,4.508
10.007,/system.slice/dev-disk-by\x2duuid-23af450e\x2da4df\x2d41c1\x2d8f9d\x2d0e2f8fd0cdc3.swap,0,0,118784,0.113
10.007,cadvisor,0.232189,23.219,106614784,101.676
10.007,/system.slice/docker.service,0.112022,11.202,5224431616,4982.406
10.007,/system.slice/docker.socket,0,0,0,0
10.007,/system.slice/fail2ban.service,0.000261,0.026,15802368,15.07
10.007,/system.slice/irqbalance.service,0,0,1245184,1.188
10.007,/system.slice/mictlanx-rm.service,0.003747,0.375,229523456,218.891
10.007,/system.slice/multipathd.service,0.000052,0.005,23310336,22.23
10.007,/system.slice/networkd-dispatcher.service,0.050342,5.034,24748032,23.602
10.007,/system.slice/nginx.service,0,0,25698304,24.508
10.007,/system.slice/packagekit.service,0.000229,0.023,5181440,4.941
10.007,/system.slice/polkit.service,0.000929,0.093,2420736,2.309
10.007,/system.slice/rsyslog.service,0.001009,0.101,57565184,54.898
10.007,/system.slice/snapd.service,0.003655,0.366,24301568,23.176
10.007,/system.slice/snapd.socket,0,0,0,0
10.007,/system.slice/ssh.service,0,0,11730944,11.188
10.007,/system.slice/system-getty.slice,0,0,503808,0.48
10.007,/system.slice/system-getty.slice/getty@tty1.service,0,0,417792,0.398
10.007,/system.slice/system-modprobe.slice,0,0,569344,0.543
10.007,/system.slice/system-systemd\x2dfsck.slice,0,0,1277952,1.219
10.007,/system.slice/systemd-journald.service,0.002778,0.278,1333084160,1271.328
10.007,/system.slice/systemd-logind.service,0.000546,0.055,1720320,1.641
10.007,/system.slice/systemd-networkd.service,0.010486,1.049,496259072,473.27
10.007,/system.slice/systemd-resolved.service,0,0,9613312,9.168
10.007,/system.slice/systemd-timesyncd.service,0.001768,0.177,1454080,1.387
10.007,/system.slice/systemd-udevd.service,0.020443,2.044,237461504,226.461
10.007,/system.slice/udisks2.service,0.007493,0.749,4440064,4.234
10.007,/system.slice/unattended-upgrades.service,0,0,10801152,10.301
10.007,/system.slice/upower.service,0,0,1736704,1.656
10.007,/system.slice/wazuh-agent.service,0.015229,1.523,43614208,41.594
10.007,/user.slice,0.097316,9.732,467542016,445.883
10.007,/user.slice/user-1002.slice,0.096209,9.621,212631552,202.781
10.007,/user.slice/user-1002.slice/session-130.scope,0.041569,4.157,137879552,131.492
10.007,/user.slice/user-1002.slice/session-139.scope,0.000992,0.099,24199168,23.078
10.007,/user.slice/user-1002.slice/session-140.scope,0,0,4059136,3.871
10.007,/user.slice/user-1002.slice/session-142.scope,0.072408,7.241,15376384,14.664
10.007,/user.slice/user-1002.slice/user@1002.service,0.024862,2.486,17596416,16.781
10.007,/user.slice/user-1002.slice/user@1002.service/app.slice,0,0,90112,0.086
10.007,/user.slice/user-1002.slice/user@1002.service/app.slice/dbus.socket,0,0,4096,0.004
10.007,/user.slice/user-1002.slice/user@1002.service/init.scope,0.015332,1.533,12447744,11.871
10.007,mictlanx-peer-0.1.oaq1sn6le17cvfl7l9hdzwsoe,0.000774,0.077,223653888,213.293
10.007,cvat_cvat_redis_ondisk.1.k95r9hebnn30nq16yqwpz3w0e,0.022222,2.222,23957504,22.848
10.007,cvat_cvat_redis_inmem.1.chgn9wq9tkhqbazqs4tw3dzly,0.000868,0.087,4743168,4.523
10.007,cvat_cvat_db.1.rscd0iys3k5al5upu8etcer7u,0.00003,0.003,37642240,35.898
10.007,cvat_cvat_opa.1.4tvdysbf6zvyivna9blawfqnu,0.145388,14.539,38600704,36.812
10.007,cvat_cvat_vector.1.ht4ehjwokc87mz85unk88c03p,0.000069,0.007,14434304,13.766
10.007,indexapi_indexapi.1.py46i5rtphskwf3mfko1hhftg,0.001715,0.171,154005504,146.871
10.007,mongox_mongox1.1.m64nknge82snuf6g5a97xe2xn,0.022853,2.285,262426624,250.27
10.007,muyalui_muyalui.1.7cg4hmbpbon6l1xkvsc1t76s5,0,0,24465408,23.332
10.007,oncaapi_oncaapi.1.obqjfcted7ght8hfzelx1uolz,0.002973,0.297,50941952,48.582
10.007,oncaapi_dev_oncaapi.1.1imkzr5czyqby5ahdgnqqlm2n,0.00218,0.218,51445760,49.062
10.007,portainer_agent.hyjb1u69bhrkh5r1bhz84tg07.1i1mehn7833qfoj5eksingtme,0.001384,0.138,21385216,20.395
10.007,cvat_cvat.1.0ug565z11b1mzfltjf420pe80,0.002113,0.211,612392960,584.023
