t_sec,container,cpu_rate_core,cpu_pct_1core,mem_working_set_bytes,mem_mb
2.0,/user.slice/user-1000.slice/session-3.scope,0.0,0.0,32927744,31.402
2.0,/user.slice/user-1000.slice/user@1000.service,1.367376,136.738,10904350720,10399.199
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice,1.068657,106.866,10168930304,9697.848
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-\x2fusr\x2fbin\x2fgpclient-c78bfce16c3645da97bdb417f4f81451.scope,0.0,0.0,52183040,49.766
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-at\x2dspi\x2ddbus\x2dbus@autostart.service,0.0,0.0,3289088,3.137
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-code-d837161109e74c33859a98d6046bff50.scope,0.015275,1.527,2724827136,2598.598
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-com.google.Chrome-6028.scope,0.063649,6.365,2318848000,2211.426
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-dolphin-e4ab177922454664a8e2b0b623d8e3bc.scope,0.007339,0.734,114413568,109.113
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-dropbox@autostart.service,0.001137,0.114,326946816,311.801
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-geoclue\x2ddemo\x2dagent@autostart.service,0.0,0.0,811008,0.773
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-google\x2dchrome-059d54ed71c9469b851563ce8b81468a.scope,0.21371,21.371,3876233216,3696.664
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-kaccess@autostart.service,0.0,0.0,21270528,20.285
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.discover.notifier@autostart.service,0.0,0.0,24739840,23.594
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.dolphin-76c04d9935354998b15446c52de66cd0.scope,0.009247,0.925,173252608,165.227
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.konsole-f77fafdf22444087a13fbdc80cfffcc4.scope,0.144276,14.428,83472384,79.605
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-surfshark@autostart.service,0.254295,25.43,383864832,366.082
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/dbus.socket,0.0,0.0,4096,0.004
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/dconf.service,0.0,0.0,819200,0.781
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/gcr-ssh-agent.service,0.0,0.0,942080,0.898
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/gnome-keyring-daemon.service,0.0,0.0,4358144,4.156
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/gpg-agent-ssh.socket,0.0,0.0,4096,0.004
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/obex.service,0.0,0.0,1253376,1.195
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/surfsharkd.service,0.000611,0.061,17317888,16.516
2.0,/user.slice/user-1000.slice/user@1000.service/app.slice/xdg-desktop-portal-gtk.service,3.8e-05,0.004,5476352,5.223
2.0,/user.slice/user-1000.slice/user@1000.service/background.slice,0.00123,0.123,75755520,72.246
2.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-baloorunner.service,0.0,0.0,21004288,20.031
2.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-gmenudbusmenuproxy.service,0.0,0.0,3276800,3.125
2.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kactivitymanagerd.service,0.0,0.0,9998336,9.535
2.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kglobalaccel.service,0.001555,0.155,4984832,4.754
2.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kscreen.service,0.0,0.0,3248128,3.098
2.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-polkit-agent.service,0.0,0.0,21381120,20.391
2.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-powerdevil.service,5.4e-05,0.005,7933952,7.566
2.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-xembedsniproxy.service,0.0,0.0,3317760,3.164
2.0,/user.slice/user-1000.slice/user@1000.service/init.scope,0.0,0.0,3080192,2.938
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice,0.024722,2.472,649633792,619.539
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/dbus.service,0.0,0.0,2285568,2.18
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/filter-chain.service,0.0,0.0,1183744,1.129
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire-pulse.service,0.0,0.0,43884544,41.852
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire.service,0.0,0.0,22941696,21.879
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-kded.service,0.000329,0.033,119848960,114.297
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-ksmserver.service,0.0,0.0,25116672,23.953
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-kwin_x11.service,0.042771,4.277,75472896,71.977
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-plasmashell.service,0.006544,0.654,309186560,294.863
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-xdg-desktop-portal-kde.service,5.1e-05,0.005,32079872,30.594
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/wireplumber.service,0.0,0.0,9596928,9.152
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-desktop-portal.service,7.3e-05,0.007,4321280,4.121
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-document-portal.service,0.0,0.0,2043904,1.949
2.0,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-permission-store.service,0.0,0.0,851968,0.812
2.0,derivatives,0.001041,0.104,73834496,70.414
2.0,db_pub_sub,0.0,0.0,40243200,38.379
2.0,deployer,0.0,0.0,232415232,221.648
2.0,pub_sub,3.6e-05,0.004,18984960,18.105
2.0,db_metadata,0.001005,0.1,211013632,201.238
2.0,crop,0.002112,0.211,45703168,43.586
2.0,apigateway,0.034692,3.469,390418432,372.332
2.0,frontend,1.8e-05,0.002,15134720,14.434
2.0,uncompressing,0.004558,0.456,143458304,136.812
2.0,db_auth,0.0,0.0,41431040,39.512
2.0,lbcorrectionspattern,0.002437,0.244,39337984,37.516
2.0,lbcroppattern,0.002693,0.269,39329792,37.508
2.0,metadata_server,0.0,0.0,16523264,15.758
2.0,lbuncompressingpattern,0.001987,0.199,39333888,37.512
2.0,mongo,0.004586,0.459,72806400,69.434
2.0,corrections,0.001667,0.167,83623936,79.75
2.0,metadata,4.7e-05,0.005,28880896,27.543
2.0,lbderivativespattern,0.001789,0.179,39333888,37.512
2.0,auth,3.7e-05,0.004,17379328,16.574
2.0,proxy,0.01994,1.994,39096320,37.285
4.0,/,1.600889,160.089,13182644224,12571.949
4.0,/init.scope,0.0,0.0,8982528,8.566
4.0,/system.slice,0.350033,35.003,3839074304,3661.227
4.0,/system.slice/ModemManager.service,0.0,0.0,7966720,7.598
4.0,/system.slice/NetworkManager.service,0.000666,0.067,20140032,19.207
4.0,/system.slice/accounts-daemon.service,0.0,0.0,8929280,8.516
4.0,/system.slice/avahi-daemon.service,0.0,0.0,1769472,1.688
4.0,/system.slice/bluetooth.service,0.0,0.0,3080192,2.938
4.0,/system.slice/colord.service,0.0,0.0,16363520,15.605
4.0,/system.slice/containerd.service,0.000709,0.071,166514688,158.801
4.0,/system.slice/cron.service,0.0,0.0,499712,0.477
4.0,/system.slice/cups-browsed.service,0.0,0.0,7192576,6.859
4.0,/system.slice/cups.service,0.0,0.0,7184384,6.852
4.0,/system.slice/dbus.service,0.000337,0.034,5357568,5.109
4.0,cadvisor,0.262759,26.276,118427648,112.941
4.0,/system.slice/docker.service,0.019176,1.918,325705728,310.617
4.0,/system.slice/docker.socket,0.0,0.0,0,0.0
4.0,/system.slice/fsidd.service,0.0,0.0,458752,0.438
4.0,/system.slice/fwupd.service,9.5e-05,0.01,15937536,15.199
4.0,/system.slice/gpservice.service,0.0,0.0,12193792,11.629
4.0,/system.slice/kerneloops.service,0.0,0.0,1355776,1.293
4.0,/system.slice/mysql.service,0.011521,1.152,401510400,382.91
4.0,/system.slice/nfs-blkmap.service,0.0,0.0,782336,0.746
4.0,/system.slice/nfs-idmapd.service,0.0,0.0,446464,0.426
4.0,/system.slice/nfs-mountd.service,0.0,0.0,1052672,1.004
4.0,/system.slice/nfsdcld.service,0.0,0.0,2379776,2.27
4.0,/system.slice/openvswitch-testcontroller.service,0.0,0.0,2043904,1.949
4.0,/system.slice/ovs-vswitchd.service,0.0,0.0,4616192,4.402
4.0,/system.slice/ovsdb-server.service,0.000172,0.017,12636160,12.051
4.0,/system.slice/polkit.service,0.0,0.0,5386240,5.137
4.0,/system.slice/power-profiles-daemon.service,0.0,0.0,1544192,1.473
4.0,/system.slice/rpc-statd.service,0.0,0.0,585728,0.559
4.0,/system.slice/rpcbind.service,1.6e-05,0.002,1740800,1.66
4.0,/system.slice/rpcbind.socket,0.0,0.0,20480,0.02
4.0,/system.slice/rsyslog.service,0.0,0.0,2940928,2.805
4.0,/system.slice/rtkit-daemon.service,0.0,0.0,708608,0.676
4.0,/system.slice/sddm.service,0.151462,15.146,180473856,172.113
4.0,/system.slice/smartmontools.service,0.0,0.0,1929216,1.84
4.0,/system.slice/snapd.service,2.5e-05,0.002,64479232,61.492
4.0,/system.slice/snapd.socket,0.0,0.0,0,0.0
4.0,/system.slice/ssh.socket,0.0,0.0,8192,0.008
4.0,/system.slice/swapfile.swap,0.0,0.0,40960,0.039
4.0,/system.slice/switcheroo-control.service,0.0,0.0,1257472,1.199
4.0,/system.slice/system-modprobe.slice,0.0,0.0,4096,0.004
4.0,/system.slice/system-postgresql.slice,0.0,0.0,57843712,55.164
4.0,/system.slice/system-postgresql.slice/postgresql@15-main.service,2.2e-05,0.002,29970432,28.582
4.0,/system.slice/system-postgresql.slice/postgresql@16-main.service,0.0,0.0,27799552,26.512
4.0,/system.slice/system-systemd\x2dbacklight.slice,0.0,0.0,49152,0.047
4.0,/system.slice/system-systemd\x2dfsck.slice,0.0,0.0,49152,0.047
4.0,/system.slice/systemd-journald.service,0.0,0.0,27189248,25.93
4.0,/system.slice/systemd-logind.service,0.0,0.0,2232320,2.129
4.0,/system.slice/systemd-resolved.service,0.002533,0.253,5824512,5.555
4.0,/system.slice/systemd-timesyncd.service,0.0,0.0,1609728,1.535
4.0,/system.slice/systemd-udevd.service,0.0,0.0,15679488,14.953
4.0,/system.slice/systemd-udevd.service/udev,0.0,0.0,0,0.0
4.0,/system.slice/teamviewerd.service,0.002576,0.258,16429056,15.668
4.0,/system.slice/udisks2.service,0.0,0.0,9568256,9.125
4.0,/system.slice/unattended-upgrades.service,0.0,0.0,10919936,10.414
4.0,/system.slice/upower.service,0.0,0.0,2949120,2.812
4.0,/system.slice/uuidd.service,0.0,0.0,565248,0.539
4.0,/system.slice/vpnagentd.service,0.0,0.0,38121472,36.355
4.0,/system.slice/winbind.service,0.0,0.0,24555520,23.418
4.0,/system.slice/wpa_supplicant.service,0.0,0.0,6295552,6.004
4.0,/user.slice,1.736431,173.643,10979766272,10471.121
4.0,/user.slice/user-1000.slice,1.904552,190.455,10968109056,10460.004
4.0,/user.slice/user-1000.slice/session-3.scope,0.0,0.0,32927744,31.402
4.0,/user.slice/user-1000.slice/user@1000.service,1.36436,136.436,10928553984,10422.281
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice,1.616036,161.604,10194604032,9722.332
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-\x2fusr\x2fbin\x2fgpclient-c78bfce16c3645da97bdb417f4f81451.scope,0.0,0.0,52183040,49.766
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-at\x2dspi\x2ddbus\x2dbus@autostart.service,0.0,0.0,3289088,3.137
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-code-d837161109e74c33859a98d6046bff50.scope,0.42561,42.561,2727059456,2600.727
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-com.google.Chrome-6028.scope,0.293003,29.3,2325311488,2217.59
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-dolphin-e4ab177922454664a8e2b0b623d8e3bc.scope,0.002209,0.221,114409472,109.109
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-dropbox@autostart.service,0.001088,0.109,326946816,311.801
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-geoclue\x2ddemo\x2dagent@autostart.service,0.0,0.0,811008,0.773
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-google\x2dchrome-059d54ed71c9469b851563ce8b81468a.scope,0.782665,78.267,3902812160,3722.012
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-kaccess@autostart.service,0.0,0.0,21270528,20.285
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.discover.notifier@autostart.service,0.004152,0.415,24739840,23.594
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.dolphin-76c04d9935354998b15446c52de66cd0.scope,0.00895,0.895,173252608,165.227
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.konsole-f77fafdf22444087a13fbdc80cfffcc4.scope,0.035764,3.576,89460736,85.316
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-surfshark@autostart.service,0.67337,67.337,379703296,362.113
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/dbus.socket,0.0,0.0,4096,0.004
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/dconf.service,0.0,0.0,819200,0.781
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/gcr-ssh-agent.service,0.0,0.0,942080,0.898
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/gnome-keyring-daemon.service,0.0,0.0,4358144,4.156
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/gpg-agent-ssh.socket,0.0,0.0,4096,0.004
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/obex.service,0.0,0.0,1253376,1.195
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/surfsharkd.service,0.0,0.0,17317888,16.516
4.0,/user.slice/user-1000.slice/user@1000.service/app.slice/xdg-desktop-portal-gtk.service,0.0,0.0,5476352,5.223
4.0,/user.slice/user-1000.slice/user@1000.service/background.slice,5.5e-05,0.006,75755520,72.246
4.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-baloorunner.service,0.0,0.0,21004288,20.031
4.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-gmenudbusmenuproxy.service,0.0,0.0,3276800,3.125
4.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kactivitymanagerd.service,0.0,0.0,9998336,9.535
4.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kglobalaccel.service,0.0,0.0,4984832,4.754
4.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kscreen.service,0.0,0.0,3248128,3.098
4.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-polkit-agent.service,0.0,0.0,21381120,20.391
4.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-powerdevil.service,5.6e-05,0.006,7933952,7.566
4.0,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-xembedsniproxy.service,0.0,0.0,3317760,3.164
4.0,/user.slice/user-1000.slice/user@1000.service/init.scope,0.0,0.0,3080192,2.938
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice,0.053796,5.38,649379840,619.297
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/dbus.service,0.0,0.0,2285568,2.18
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/filter-chain.service,0.0,0.0,1183744,1.129
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire-pulse.service,0.0,0.0,43884544,41.852
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire.service,0.0,0.0,22941696,21.879
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-kded.service,0.000257,0.026,119848960,114.297
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-ksmserver.service,0.0,0.0,25116672,23.953
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-kwin_x11.service,0.066161,6.616,75718656,72.211
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-plasmashell.service,0.000336,0.034,309186560,294.863
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-xdg-desktop-portal-kde.service,1.3e-05,0.001,32079872,30.594
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/wireplumber.service,0.0,0.0,9596928,9.152
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-desktop-portal.service,0.0,0.0,4321280,4.121
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-document-portal.service,0.0,0.0,2043904,1.949
4.0,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-permission-store.service,0.0,0.0,851968,0.812
4.0,derivatives,0.002852,0.285,73834496,70.414
4.0,db_pub_sub,4.7e-05,0.005,40243200,38.379
4.0,deployer,0.0,0.0,232415232,221.648
4.0,pub_sub,2.4e-05,0.002,18984960,18.105
4.0,db_metadata,0.00105,0.105,211013632,201.238
4.0,crop,0.000485,0.048,45703168,43.586
4.0,apigateway,0.027493,2.749,390418432,372.332
4.0,frontend,6.9e-05,0.007,15134720,14.434
4.0,uncompressing,0.016848,1.685,143720448,137.062
4.0,db_auth,0.0,0.0,41431040,39.512
4.0,lbcorrectionspattern,0.000794,0.079,39337984,37.516
4.0,lbcroppattern,0.001611,0.161,39329792,37.508
4.0,metadata_server,0.0,0.0,16523264,15.758
4.0,lbuncompressingpattern,0.001685,0.168,39333888,37.512
4.0,mongo,0.003176,0.318,72806400,69.434
4.0,corrections,0.000647,0.065,83623936,79.75
4.0,metadata,8.8e-05,0.009,28880896,27.543
4.0,lbderivativespattern,0.000429,0.043,39333888,37.512
4.0,auth,6.5e-05,0.006,17379328,16.574
4.0,proxy,0.013793,1.379,39096320,37.285
6.0,/,2.544901,254.49,13205716992,12593.953
6.0,/init.scope,0.0,0.0,8982528,8.566
6.0,/system.slice,0.428616,42.862,3851284480,3672.871
6.0,/system.slice/ModemManager.service,0.0,0.0,7966720,7.598
6.0,/system.slice/NetworkManager.service,0.000395,0.039,20140032,19.207
6.0,/system.slice/accounts-daemon.service,4.1e-05,0.004,8929280,8.516
6.0,/system.slice/avahi-daemon.service,0.0,0.0,1769472,1.688
6.0,/system.slice/bluetooth.service,0.0,0.0,3080192,2.938
6.0,/system.slice/colord.service,0.0,0.0,16363520,15.605
6.0,/system.slice/containerd.service,0.017742,1.774,166555648,158.84
6.0,/system.slice/cron.service,0.0,0.0,499712,0.477
6.0,/system.slice/cups-browsed.service,0.0,0.0,7192576,6.859
6.0,/system.slice/cups.service,1.9e-05,0.002,7184384,6.852
6.0,/system.slice/dbus.service,0.0,0.0,5357568,5.109
6.0,cadvisor,0.221555,22.156,129355776,123.363
6.0,/system.slice/docker.service,0.021661,2.166,325718016,310.629
6.0,/system.slice/docker.socket,0.0,0.0,0,0.0
6.0,/system.slice/fsidd.service,0.0,0.0,458752,0.438
6.0,/system.slice/fwupd.service,1.3e-05,0.001,15937536,15.199
6.0,/system.slice/gpservice.service,0.0,0.0,12193792,11.629
6.0,/system.slice/kerneloops.service,0.0,0.0,1355776,1.293
6.0,/system.slice/mysql.service,0.006628,0.663,401510400,382.91
6.0,/system.slice/nfs-blkmap.service,0.0,0.0,782336,0.746
6.0,/system.slice/nfs-idmapd.service,0.0,0.0,446464,0.426
6.0,/system.slice/nfs-mountd.service,0.0,0.0,1052672,1.004
6.0,/system.slice/nfsdcld.service,0.0,0.0,2379776,2.27
6.0,/system.slice/openvswitch-testcontroller.service,0.0,0.0,2043904,1.949
6.0,/system.slice/ovs-vswitchd.service,0.0,0.0,4616192,4.402
6.0,/system.slice/ovsdb-server.service,0.0,0.0,12636160,12.051
6.0,/system.slice/polkit.service,4.1e-05,0.004,5386240,5.137
6.0,/system.slice/power-profiles-daemon.service,0.0,0.0,1544192,1.473
6.0,/system.slice/rpc-statd.service,0.0,0.0,585728,0.559
6.0,/system.slice/rpcbind.service,0.0,0.0,1740800,1.66
6.0,/system.slice/rpcbind.socket,0.0,0.0,20480,0.02
6.0,/system.slice/rsyslog.service,0.0,0.0,2940928,2.805
6.0,/system.slice/rtkit-daemon.service,0.0,0.0,708608,0.676
6.0,/system.slice/sddm.service,0.043908,4.391,180260864,171.91
6.0,/system.slice/smartmontools.service,0.0,0.0,1929216,1.84
6.0,/system.slice/snapd.service,0.0,0.0,64479232,61.492
6.0,/system.slice/snapd.socket,0.0,0.0,0,0.0
6.0,/system.slice/ssh.socket,0.0,0.0,8192,0.008
6.0,/system.slice/swapfile.swap,0.0,0.0,40960,0.039
6.0,/system.slice/switcheroo-control.service,0.0,0.0,1257472,1.199
6.0,/system.slice/system-modprobe.slice,0.0,0.0,4096,0.004
6.0,/system.slice/system-postgresql.slice,0.0,0.0,57843712,55.164
6.0,/system.slice/system-postgresql.slice/postgresql@15-main.service,2e-05,0.002,29970432,28.582
6.0,/system.slice/system-postgresql.slice/postgresql@16-main.service,0.0,0.0,27799552,26.512
6.0,/system.slice/system-systemd\x2dbacklight.slice,0.0,0.0,49152,0.047
6.0,/system.slice/system-systemd\x2dfsck.slice,0.0,0.0,49152,0.047
6.0,/system.slice/systemd-journald.service,0.0,0.0,27189248,25.93
6.0,/system.slice/systemd-logind.service,0.0,0.0,2232320,2.129
6.0,/system.slice/systemd-resolved.service,0.0,0.0,5824512,5.555
6.0,/system.slice/systemd-timesyncd.service,0.0,0.0,1609728,1.535
6.0,/system.slice/systemd-udevd.service,0.0,0.0,15679488,14.953
6.0,/system.slice/systemd-udevd.service/udev,0.0,0.0,0,0.0
6.0,/system.slice/teamviewerd.service,0.001787,0.179,16429056,15.668
6.0,/system.slice/udisks2.service,0.002293,0.229,9568256,9.125
6.0,/system.slice/unattended-upgrades.service,0.0,0.0,10919936,10.414
6.0,/system.slice/upower.service,0.0,0.0,2949120,2.812
6.0,/system.slice/uuidd.service,0.0,0.0,565248,0.539
6.0,/system.slice/vpnagentd.service,0.0,0.0,38121472,36.355
6.0,/system.slice/winbind.service,0.0,0.0,24555520,23.418
6.0,/system.slice/wpa_supplicant.service,0.0,0.0,6295552,6.004
6.0,/user.slice,1.927342,192.734,10990968832,10481.805
6.0,/user.slice/user-1000.slice,0.859291,85.929,10959417344,10451.715
6.0,/user.slice/user-1000.slice/session-3.scope,0.0,0.0,32927744,31.402
6.0,/user.slice/user-1000.slice/user@1000.service,1.193632,119.363,10929876992,10423.543
6.0,/user.slice/user-1000.slice/user@1000.service/app.slice,1.447021,144.702,10192572416,9720.395
6.0,/user.slice/user-1000.slice/user@1000.service/app.slice/app-\x2fusr\x2fbin\x2fgpclient-c78bfce16c3645da97bdb417f4f81451.scope,0.004273,0.427,52183040,49.766
